"main.id","hpq_aquani.id","aquani_line","aquanitype","aquanitype_o","aquani_vol"
"136703","0","8","6","Sari- sari","50"
"136713","0","10","6","Sari- sari","100"
"136714","0","18","6","Various kind of  fish","75"
"136774","0","8","6","bisugo","235"
"136774","1","9","6","suno","27"
"136812","0","7","6","suno","19"
"136813","0","17","6","Bisugo","112"
"136814","0","10","6","Baritos ","47"
"136814","1","11","6","Subingan","58"
"136831","0","8","6","Bisugo","195"
"136836","0","22","3","","87"
"136841","0","8","6","Bararawan at iba pa.","150"
"136843","0","7","6","Bulang- bulang","80"
"137759","0","11","6","Bisogo","30"
"137759","1","12","6","Lapu lapu","30"
"137759","2","13","6","Gusaw","50"
"137759","3","14","6","Dangit","40"
"137759","4","15","6","Vampire","30"
"137760","0","6","6","Bisogo","75"
"137760","1","7","6","Ngirit ngirit","75"
"137760","2","8","6","Lapu lapu","50"
"137761","0","9","6","Bisogo","50"
"137761","1","10","6","Ngirit ngirit","50"
"137761","2","11","6","Lapu lapu","30"
"137761","3","12","6","Silay","40"
"137761","4","13","6","Danggit","45"
"137761","5","14","6","Vampire","30"
"137764","0","7","6","Bisogo","50"
"137764","1","8","6","Ngirit ngirit","50"
"137764","2","9","6","Lapu lapu","50"
"137764","3","10","6","Silay","50"
"137764","4","11","6","Gusaw","50"
"137764","5","12","6","Dangit","50"
"139274","0","5","6","Isdang Bato","10000"
"139279","0","26","6","Amurok","5"
"139279","1","27","6","Silay","8"
"139279","2","28","6","Bararawan","10"
"141010","0","16","6","Isdang bato","150"
"141015","0","4","6","Bisugo","120"
"141016","0","6","6","Bisugo ","114"
"141018","0","11","6","Bisugo","114"
"141019","0","12","6","isdang bato","175"
"141022","0","7","6","isdang bato","300"
"141024","0","9","3","","112"
"141025","0","9","6","Suno","30"
"143710","0","7","6","Sari sari","15"
"143711","0","23","6","Isdang bato","15"
"143714","0","8","6","Manlalada","10"
"143714","1","9","6","Bated","9"
"143715","0","6","6","Silay","40"
"143715","1","7","6","Bararawan","40"
"143717","0","15","6","Amadas","5"
"143717","1","16","6","Silay","5"
"143717","2","17","6","Bararawan","5"
"143932","0","31","6","Crabs","30"
"143934","0","13","6","Crabs","40"
"144001","0","10","6","Crabs","40"
"162432","0","5","6","Bararawan","30"
"162432","1","6","6","Shrimp","15"
"162432","2","7","6","Crabs","15"
"162435","0","9","6","Bararawan","50"
"162438","0","8","6","Le'yen","100"
"162438","1","25","6","Bisugo","50"
"162439","0","7","6","Bararawan","100"
"162443","0","4","6","Balo","60"
"162444","0","14","6","Bisugo","100"
"162501","0","6","6","Bisugo","400"
"162509","0","12","3","","115"
"165580","0","5","6","Bisugo","117"
"165591","0","22","6","Isdang Bato","200"
"165597","0","11","6","Amurok","10"
"165597","1","12","6","Bararawan","25"
"168344","0","1408521032536","6","bisugo","500"
"168344","1","1408521032537","6","isdang bato","250"
"168345","0","9","6","Isdang bato","600"
"168359","0","12","6","Bisugo","1000"
"168359","1","13","6","Isdang Bato","250"
"168360","0","30","6","Suno","200"
"168360","1","31","6","Isdang Bato","800"
"168360","2","32","6","Bisugo","500"
"168362","0","9","6","Isdang bato","750"
"168363","0","42","6","bisugo","500"
"168363","1","43","6","isdang bato","375"
"168375","0","19","6","Bisugo","500"
"168375","1","20","6","Suno","40"
"168382","0","13","6","Isdang Bato","500"
"168382","1","14","6","Suno","50"
"168397","0","36","6","Isdang Bato","2000"
"168397","1","37","6","Suno","500"
"168398","0","21","6","Isdang Bato","1200"
"168398","1","46","6","sono","50"
"168481","0","11","6","Bisogo","50"
"168481","1","12","6","Ngirit ngirit","50"
"168481","2","13","6","Lapu lapu","30"
"168481","3","14","6","Rompi","40"
"168482","0","19","6","Bisogo","50"
"168482","1","20","6","Lapu lapu","100"
"168482","2","21","6","Ngirit ngirit","100"
"168523","0","4","6","Balo","150"
"168523","1","17","6","Bararawan","100"
"168524","0","10","6","Balo","150"
"168524","1","31","6","Bararawan/at iba pa","200"
"171271","0","13","6","bisugo","230"
"171271","1","14","6","Isdang Bato","1000"
"171271","2","15","6","Suno","200"
"171272","0","17","6","Isdang Bato","500"
"171272","1","18","6","Suno","50"
"171274","0","33","6","Isdang Bato","700"
"171274","1","34","6","Suno","60"
"171275","0","22","6","Isdang Bato","500"
"171275","1","23","6","Suno","100"
"171276","0","5","6","Isdang bato","500"
"171276","1","6","6","Suno","30"
"171277","0","11","6","Isdang bato","850"
"171279","0","13","6","Isdang bato","800"
"171280","0","15","6","Suno","200"
"171280","1","16","6","Isdang bato","600"
"171281","0","5","6","Isdang bato","800"
"171284","0","14","6","Isdang Bato","500"
"171284","1","15","6","Suno","250"
"171285","0","12","6","Isdang Bato","500"
"171285","1","13","6","Suno","200"
"171286","0","12","6","Isdang Bato","700"
"171286","1","13","6","Bisugo","500"
"171287","0","12","6","Isdang bato","600"
"171287","1","13","6","Suno","500"
"173023","0","6","6","bisugo","200"
"173023","1","7","6","suno","15"
"173026","0","22","6","Dangit","64"
"173026","1","23","6","bisugo","80"
"173036","0","8","6","Li-yen","75"
"173036","1","9","6","bisugo","100"
"173195","0","23","6","isdang bato","3000"
"173196","0","7","6","Balo","150"
"220428","0","103","6","Dangit","120"
"220428","1","104","6","Bisugo","200"
"220428","2","105","6","Suno","8"
"220433","0","5","6","Dangit","100"
"220433","1","6","6","Bagaong","37"
"220433","2","7","6","surip","40"
"220433","3","8","6","Busalog","30"
"220434","0","9","6","Dangit","85"
"220434","1","10","6","torotot","45"
"220434","2","11","6","silay","30"
"220434","3","12","6","tarawis","20"
"220434","4","13","6","bangkilan","35"
"220446","0","6","6","bulang bulang","1400"
"220446","1","25","6","suno","18"
"220447","0","8","6","bisugo","240"
"220447","1","9","6","kalasi","240"
"220451","0","7","6","Bisugo","530"
"220453","0","1408949786937","6","bisugo","400"
"220454","0","10","6","suno","50"
"220454","1","1408949786942","6","bisugo","500"
"220455","0","1408949786940","6","bisugo","750"
"220456","0","1408949786941","6","bisugo","750"
"220456","1","1408949786942","6","isdang bato","600"
"222808","0","9","6","Kadlitan","200"
"222808","1","10","6","Suno","40"
"222809","0","1408949786941","6","isadang bato","800"
"222810","0","17","6","Mormor","4800"
"222810","1","18","6","Kadlitan","4800"
"222812","0","6","6","Bisugo ","600"
"222812","1","7","3","","500"
"222813","0","10","6","Bisugo","4680"
"222815","0","8","6","Bisugo","5400"
"222817","0","1408949786930","6","bisugo","500"
"222817","1","1408949786931","6","isdang bato","250"
"222818","0","7","6","Suno","20"
"222819","0","5","6","Bisugo","580"
"222819","1","6","6","Kalasi","300"
"279701","0","11","6","Isdang Bato","500"
"279704","0","4","6","Suno","50"
"279707","0","11","6","Isdang Bato","500"
"280421","0","19","6","Bisugo","247"
"280423","0","16","6","Bisugo","114"
"280435","0","9","6","Isdang Bato","500"
"280443","0","7","6","Tulingan","35"
"280443","1","8","6","Bisugo","20"
"285298","0","1408715857139","6","seaweeds","450"
"285300","0","12","6","Isdang Bato","250"
"285301","0","17","6","Suno","50"
"285303","0","8","6","Isdang Bato","200"
"285305","0","12","6","Isdang bato","250"
"285306","0","1408949786930","6","dangit","78"
"285306","1","1408949786931","6","bisugo","100"
"285306","2","1408949786932","6","isdang bato","80"
"285306","3","1408949786933","6","suno","21"
"285307","0","1408949786948","6","bisugo","500"
"285307","1","1408949786949","6","isdang bato","500"
"285308","0","1408949786944","6","bisugo","750"
"285308","1","1408949786945","6","isdang bato","500"
"285309","0","1408949786938","6","isdang bato","350"
"285309","1","1408949786939","6","bisugo","175"
"285319","0","21","6","Isdang bato","500"
"285319","1","22","6","Suno","25"
"289349","0","34","6","Isdang Bato","600"
"289354","0","1408949786960","6","danggit at iba pa","75"
"289376","0","5","6","Subingan","1560"
"326991","0","12","6","Dangit","560"
"326991","1","13","6","sorip","120"
"326991","2","14","6","Bangkilan","100"
"326991","3","15","6","Hito","200"
"326991","4","16","6","Busalog","70"
"409556","0","16","6","Sono","15"
"409565","0","10","6","Sono","20"
"409568","0","12","6","Sono","20"
"409586","0","6","6","Sono","25"
"409742","0","12","6","Danggit","30"
"409742","1","13","6","Gusaw","30"
"409742","2","14","6","Balanak","30"
"409748","0","28","6","Giant squid","20"
"409748","1","29","6","Squid","20"
"409748","2","30","6","Danggit","50"
"409748","3","31","6","Tarawis","20"
"409748","4","32","6","Gusaw","50"
"409748","5","33","6","Shrimp","10"
"409748","6","34","6","Balanak","30"
"409749","0","26","6","Danggit","30"
"409749","1","27","6","Crabs","10"
"409749","2","28","6","Gusaw","30"
"409749","3","29","6","Shrimp","10"
"409751","0","14","6","Danggit","30"
"409751","1","15","6","Gusaw","30"
"409751","2","16","6","Balanak","30"
"409754","0","12","6","Squid","5"
"409754","1","13","6","Giant Squid","10"
"409754","2","14","6","Danggit","20"
"409754","3","15","6","Gusaw","30"
"409754","4","16","6","Sting ray","5"
"409754","5","17","6","Baby shark","20"
"409756","0","13","6","Spartan","400"
"409756","1","14","6","Dogso","300"
"409756","2","15","6","Isdang bato","500"
"409756","3","16","6","Bisogo","300"
"409756","4","17","6","Pangalilen","300"
"409756","5","18","6","Salay salay","300"
"409756","6","19","6","Lapu lapu","300"
"409756","7","20","6","Rompi","300"
"409756","8","21","6","Mormor","100"
"409761","0","1408521350896","6","Sarimborao","100"
"409761","1","1408521350897","6","Danggit","100"
"409761","2","1408521350898","6","Leyen","100"
"409761","3","1408521350899","6","isdang bato","150"
"409761","4","1408521350900","6","Amorok","50"
"409764","0","10","6","Silay","50"
"409764","1","11","6","Danggit","50"
"409764","2","12","6","Crab","10"
"409764","3","13","6","Gusaw","50"
"409764","4","14","6","Leyen","50"
"409767","0","16","6","Gusaw","30"
"409767","1","17","6","Danggit","30"
"409767","2","18","6","Bangkilan","30"
"409767","3","19","6","Balanak","30"
"409769","0","1408521350866","6","Danggit","50"
"409769","1","1408521350867","6","Gusaw","50"
"409769","2","1408521350868","6","Amoroc","50"
"409769","3","1408521350869","6","Luday","50"
"409769","4","1408521350870","6","Leyen","50"
"411883","0","7","6","Siga","50"
"411883","1","8","6","Lunawan","50"
"411883","2","9","6","Bararawan","100"
"411885","0","7","6","Bisogo","100"
"411885","1","8","6","Galonggong","50"
"411885","2","9","6","Bulang bulang","30"
"411885","3","10","6","Matambaka","80"
"411885","4","11","6","Tulingan","20"
"411885","5","12","6","Aloy","60"
"411887","0","7","6","Bisogo","50"
"411887","1","8","6","Leyen","50"
"411887","2","9","6","Galonggong","50"
"411887","3","10","6","Buraw","50"
"411889","0","10","6","Bisugo","100"
"411889","1","11","6","Bulang bulang","50"
"411889","2","12","6","Galonggong","50"
"411889","3","13","6","Aloy","50"
"411889","4","14","6","Leyen","50"
"411890","0","11","6","Bisogo","200"
"411890","1","12","6","Aloy","500"
"411890","2","13","6","Galonggong","500"
"411890","3","14","6","Tamban","500"
"411890","4","15","6","Matambaka","500"
"411890","5","16","6","Bulang bulang","10"
"411890","6","17","6","Leyen","50"
"411891","0","10","6","Bisogo","100"
"411891","1","11","6","Ngirit ngirit","50"
"411891","2","12","6","Sagese","25"
"411891","3","13","6","Aloy","100"
"411891","4","14","6","Matambaka","100"
"411891","5","15","6","Galonggong","100"
"411893","0","8","6","Bisogo","100"
"411893","1","9","6","Smiley fish","50"
"411893","2","10","6","Tamban","100"
"411893","3","11","6","Galonggong","100"
"411893","4","12","6","Aloy","100"
"411893","5","13","6","Leyen","50"
"411894","0","6","6","Bisogo","350"
"411894","1","7","6","Ngirit ngirit","200"
"411894","2","8","6","Isdang bato","200"
"411894","3","9","6","Aloy","500"
"411894","4","10","6","Galonggong","500"
"411894","5","11","6","Tamban","500"
"411894","6","12","6","Matambaka","500"
"411895","0","8","6","Bisogo","1000"
"411895","1","9","6","Ngirit ngirit","500"
"411895","2","10","6","Leyen","300"
"411895","3","11","6","Aloy","1000"
"411895","4","12","6","Galonggong","1000"
"411895","5","13","6","Tulingan","1000"
"411895","6","14","6","Matambaka","1000"
"411895","7","15","6","Tamban","1000"
"411896","0","6","6","Bisogo","200"
"411896","1","7","6","Aloy","500"
"411896","2","8","6","Tulingan","500"
"411899","0","16","6","Piaget","30"
"411899","1","17","6","Sulig","30"
"411899","2","18","6","Siga","30"
"411899","3","19","6","Bangkilan","30"
"411899","4","20","6","Buding","30"
"422368","0","21","6","Isdang Bato","500"
"422368","1","22","6","Suno","100"
"422369","0","17","6","Isdang Bato","750"
"422371","0","13","6","Isdang Bato","300"
"422371","1","14","6","Suno","100"
"422372","0","14","6","Bisugo","43"
"422372","1","15","6","Agar-Agar","98"
"422373","0","6","6","Suno","17"
"422373","1","7","6","Lato","45"
"422375","0","12","6","Lato","68"
"422376","0","15","6","Bisugo","114"
"441958","0","13","6","Bisogo","30"
"441958","1","14","6","Ngirit ngirit","30"
"441958","2","15","6","Gusaw","30"
"441958","3","16","6","Amorok","30"
"441958","4","17","6","Danggit","30"
"442091","0","10","6","Isdang bato","25"
"442096","0","12","6","Bisugo","78"
"443635","0","7","6","Bararawan","10"
"443635","1","8","6","Bated","10"
"443638","0","4","6","Bararawan","15"
"443638","1","5","6","Silay","10"
"443639","0","12","6","Amurok","5"
"443639","1","13","6","Manlalada","10"
"443639","2","14","6","Silay","10"
"444940","0","4","6","Bisugo","328"
"444946","0","7","6","Lato","110"
"444948","0","54","6","crustacians","50"
"444948","1","55","6","danggit","200"
"444948","2","56","6","isdang bato","150"
"458244","0","4","6","Suno","87"
"458246","0","6","6","Bisugo","124"
"458247","0","4","6","bisugo","78"
"458250","0","38","6","isdang bato","112"
"458280","0","4","6","suno","18"
"458290","0","8","6","Suno","23"
"462769","0","20","6","Tulingan","150"
"462769","1","21","6","Bisugo","175"
"462776","0","16","6","Sono","10"
"462776","1","17","6","Bararawan","20"
"462788","0","12","6","Bisugo","78"
"462788","1","13","6","Lato","78"
"462790","0","4","6","Suno","19"
"467956","0","11","6","Bisogo","50"
"467956","1","12","6","Smiley fish","50"
"467956","2","13","6","Leyen","50"
"467956","3","14","6","Danggit","50"
"468126","0","19","6","Bisogo","1000"
"468126","1","20","6","Ngirit ngirit","500"
"468126","2","21","6","Aloy","3000"
"468126","3","22","6","Matambaka","5000"
"468126","4","23","6","Galonggong","5000"
"468126","5","24","6","Tulingan","3000"
"468126","6","25","6","Tamban","5000"
"468126","7","26","6","Squid","500"
"468225","0","97","6","Bisugo","10"
"468230","0","265","6","Sono","15"
"468231","0","7","6","Sono","15"
"468232","0","13","6","Sono","12"
"472819","0","10","6","Dalangdang","80"
"472970","0","16","6","Suno","25"
"473064","0","12","6","Danggit","50"
"473064","1","13","6","Gusaw","50"
"473064","2","14","6","Tarakitek","50"
"473064","3","15","6","Balanak","50"
"533332","0","10","6","Danggit","50"
"533332","1","11","6","Gusaw","50"
"533332","2","12","6","Amorok","50"
"533335","0","13","6","Danggit","20"
"533335","1","14","6","Octopos","5"
"533335","2","15","6","Giant squid","5"
"533335","3","16","6","Squid","3"
"533335","4","17","6","Gusaw","5"
"533341","0","11","6","Salaysalay","50"
"533341","1","12","6","Sarimboraw","50"
"533341","2","13","6","Turingan","50"
"533341","3","14","6","Tarakitek","50"
"533341","4","15","6","Danggit","50"
"533341","5","16","6","Gusaw","50"
"533349","0","19","6","Danggit","30"
"533349","1","20","6","Gusaw","30"
"533349","2","21","6","Luday","30"
"533349","3","22","6","Amorok","30"
"533358","0","15","6","Bisogo","80"
"533358","1","16","6","Ngirit ngirit","50"
"533358","2","17","6","Gusaw","50"
"533358","3","18","6","Danggit","50"
"533358","4","19","6","Amorok","50"
"533382","0","27","6","Silay","10"
"533382","1","28","6","Bated","10"
"533383","0","43","6","Manlalada","10"
"533383","1","44","6","Bated","10"
"533384","0","20","6","Busalog","5"
"533384","1","21","6","Bararawan","5"
"533384","2","22","6","Silay","5"
"533385","0","20","6","Sarimburao","5"
"533385","1","21","6","Manlalada","5"
"533386","0","17","6","Turingan","7"
"533386","1","18","6","Isdang bato","10"
"533386","2","19","6","Bated","6"
"533387","0","7","6","salay salay","15"
"533387","1","8","6","Turingan","20"
"533388","0","6","6","Sheels","5"
"533388","1","7","6","Bated","5"
"533388","2","8","6","Silay","5"
"533404","0","13","6","Isdang bato","7"
"533404","1","14","6","Sheals","5"
"533411","0","11","6","Isdang bato","15"
"559489","0","45","6","Tambalang","500"
"559489","1","46","6","Suno","30"
"559489","2","47","6","Bisogo","100"
"559489","3","48","6","Ngirit ngirit","10"
"559489","4","49","6","Danggit","100"
"559508","0","13","6","Turingan","5"
"559508","1","14","6","Tarakitek","5"
"559508","2","15","6","Salay salay","5"
"559514","0","20","6","Sari saring isda","20"
"559530","0","33","6","Sari saring isda","30"
"559534","0","78","3","","50"
"559534","1","79","6","Tulingan","20"
"559551","0","12","3","","220"
